Filename,Height,Width,Pixels Mean,Max,Min,Std Dev,Channels
volume_281_slice_59_jpg.rf.5b5dd411328023cc7428a0b036b1aec5.jpg,132,139,34.615780103190176,255,0,33.063160367055666,3
volume_100_slice_54_jpg.rf.feafb7cf173a7676e6c1b24278974f5d.jpg,132,139,36.329300196206674,255,0,38.118201146449074,3
volume_166_slice_63_jpg.rf.0851ec850bb137f6c0db728e0c0ed6a8.jpg,132,139,52.61754232977255,249,0,37.782995716315945,3
volume_143_slice_107_jpg.rf.fede7a2545ee415082245f2168e45e21.jpg,132,139,31.742515078846015,255,0,31.78682630611773,3
volume_2_slice_49_jpg.rf.d16cef6f18fe769fd9d18d6b9ee6fc1b.jpg,132,139,46.094833224329626,249,0,38.6023378446854,3
volume_68_slice_90_jpg.rf.cc5b3d152d7c404abeb4920b4237536f.jpg,132,139,54.15771019547998,255,0,32.308958985295156,3
volume_178_slice_89_jpg.rf.6b1d9e38a316e30d8546ca9eb2dbb256.jpg,132,139,53.22603735193663,245,0,33.40879936803743,3
volume_269_slice_113_jpg.rf.efbcd0626b8eea704a9b2cb5b6062fab.jpg,132,139,27.986865053411815,255,0,36.067777757834186,3
volume_187_slice_113_jpg.rf.f4f90c75d06d606605fa97203c6d3ded.jpg,132,139,27.382130659109077,255,0,38.86715823281238,3
volume_300_slice_105_jpg.rf.e6aa0accf251a07b61a824022ff37de1.jpg,132,139,36.72829009519657,255,0,43.852827669769965,3
volume_273_slice_109_jpg.rf.b00d9606f1e93e6c32c7622e598ab621.jpg,132,139,21.397627352663324,208,0,15.922183170195101,3
volume_253_slice_43_jpg.rf.49c0a9fb164ed80cead1156666e8ef90.jpg,132,139,24.712757067073614,236,0,25.522627964685363,3
volume_298_slice_79_jpg.rf.50fdf8d375629fb0d1d5b0132a3a45bd.jpg,132,139,46.601228108422355,255,0,29.99570523632414,3
volume_329_slice_58_jpg.rf.2798fc8a490dec2d0ef90bd123c64d94.jpg,132,139,42.42360656929002,255,0,34.28435567312969,3
volume_369_slice_140_jpg.rf.b5c7da2fdff2670a257101316c34d6e8.jpg,132,139,11.877879514570163,255,0,27.33297079593387,3
volume_251_slice_113_jpg.rf.039e78324953bc408db78ec380c89faa.jpg,132,139,16.81398517549597,214,0,22.84776157924364,3
volume_358_slice_57_jpg.rf.311304b2d6f70924c321bf2290ef0cf0.jpg,132,139,34.048379478235596,255,0,36.70377954241739,3
volume_333_slice_92_jpg.rf.135298f93e421076584ba909efc6f67f.jpg,132,139,55.95047598285009,244,0,37.16125861340813,3
volume_153_slice_77_jpg.rf.f4c96ea9c4004a1ea02e2434e5461683.jpg,132,139,61.47656420318291,255,0,42.924611670227854,3
volume_333_slice_129_jpg.rf.53feaa786bbdd7d859dcbee5e10e87ab.jpg,132,139,37.904331080590076,255,0,63.42944702415856,3
volume_180_slice_108_jpg.rf.d7b7dff65b188e025eebbd673122d93d.jpg,132,139,25.471986047525615,212,0,30.275767816805633,3
volume_210_slice_60_jpg.rf.a063e300df729783b625b4cae8079cc1.jpg,132,139,39.024380495603516,255,0,32.24291286256448,3
volume_181_slice_50_jpg.rf.b9a9362e0b2394ff0c717b45373d9ff8.jpg,132,139,29.488136763316618,255,0,36.52037806751481,3
volume_32_slice_105_jpg.rf.8953bba25f798c8f26d695d2a654cf71.jpg,132,139,32.812713465591166,227,0,36.92512025581622,3
volume_183_slice_78_jpg.rf.ac56005e690b9d70cda77e81cd290cf2.jpg,132,139,52.35907637526343,255,0,35.232496721359446,3
volume_195_slice_42_jpg.rf.2f9e366dd5d655087b68ddc3c5b98ebd.jpg,132,139,34.37104861565293,255,0,37.97875643559808,3
volume_261_slice_77_jpg.rf.22c2381a652aa80d45a0b0cb6ea06438.jpg,132,139,61.98751907564857,255,0,47.03060044867272,3
volume_368_slice_120_jpg.rf.0cd8555024377df747e79e58262807d2.jpg,132,139,23.343525179856115,255,0,31.25175651843433,3
volume_308_slice_130_jpg.rf.211e74a93d8ae664caffc20e4801f7c5.jpg,132,139,8.121920645301941,255,0,23.000949730689886,3
volume_150_slice_104_jpg.rf.bf771ae2d342d6ab48054a35156350c2.jpg,132,139,22.946715354988736,209,0,20.222545859083834,3
volume_75_slice_101_jpg.rf.dca908cda6b50859131ecd1b4e6cc722.jpg,132,139,41.370975946515514,191,0,28.397732847092033,3
volume_17_slice_52_jpg.rf.d691effc90b76bf5b620a37903f314a0.jpg,132,139,42.507194244604314,248,0,35.97653691401783,3
volume_208_slice_64_jpg.rf.be4428fb5f3fc9499ea03d6b0d09d4fd.jpg,132,139,34.818545163868905,233,0,27.697611544858706,3
volume_12_slice_37_jpg.rf.02419126a8fc5025ba6e81b9a48ed491.jpg,132,139,27.7774507666594,255,0,36.971455003347145,3
volume_261_slice_131_jpg.rf.8fa971244843bbbdbe4dcb6a6fc0a2a0.jpg,132,139,23.394575248891794,255,0,41.89143543542139,3
volume_205_slice_92_jpg.rf.853c7f4440b1882cd80e7f49156b9d02.jpg,132,139,40.94631567473294,255,0,35.19027208859997,3
volume_353_slice_65_jpg.rf.4c2dccd141a40b76d33d9310a5445f41.jpg,132,139,55.734884819417196,255,0,35.57931654320316,3
volume_293_slice_100_jpg.rf.0b0477ad44161db19221b702ba27c134.jpg,132,139,35.37764333987356,249,0,28.709188696053484,3
volume_340_slice_107_jpg.rf.278c26d43d65df714616aa74f4ef3812.jpg,132,139,23.405475619504397,255,0,27.27827527218084,3
volume_169_slice_44_jpg.rf.2bd319f93450e542245689be500e4fd4.jpg,132,139,33.074413196715355,238,0,33.744889345321994,3
volume_13_slice_111_jpg.rf.2d8ce8f4c4c33b3fb44a865cd9282354.jpg,132,139,26.24227890414941,234,0,29.506785768285955,3
volume_251_slice_79_jpg.rf.fe6e572b964a3c8dfd28957192675dbe.jpg,132,139,50.732886418138214,255,0,29.536415747153264,3
volume_295_slice_115_jpg.rf.9a4bc8cfee009bf8350ce4b48c1a0e29.jpg,132,139,27.501053702492552,255,0,37.399138136743424,3
volume_136_slice_109_jpg.rf.3687ca4ce0ae7a3f1fdd3accc9002827.jpg,132,139,32.08008138943391,255,0,31.121070347442124,3
volume_257_slice_92_jpg.rf.7d9c53d922172b14a406f081d5f9d346.jpg,132,139,46.111201947532884,255,0,31.38473521902858,3
volume_284_slice_64_jpg.rf.950b5e2ea0bb1354400912f4b1c302c7.jpg,132,139,41.36746966063513,255,0,26.781473687650546,3
volume_279_slice_83_jpg.rf.e33d59df1bc1ec6965114baa8e84766a.jpg,132,139,69.42447859893903,243,0,36.47394679408287,3
volume_277_slice_94_jpg.rf.bb0d0a5895a91ea915d0208bf7731a65.jpg,132,139,53.941646682653875,255,0,27.153158072961517,3
volume_229_slice_91_jpg.rf.4645237845c668985d13e0028352d5ef.jpg,132,139,45.22135019257321,255,0,28.936712887934757,3
volume_305_slice_72_jpg.rf.025deaf018072e26e1a458b470d6088e.jpg,132,139,42.60693263570961,255,0,27.57313757535279,3
volume_281_slice_64_jpg.rf.bcaea77356678795c5db1424997662e9.jpg,132,139,39.968552430782644,255,0,33.495092728727734,3
volume_265_slice_73_jpg.rf.a092e6285ba513dc2c5b400a9b1bf11e.jpg,132,139,43.94735120994114,255,0,31.02025969567648,3
volume_29_slice_68_jpg.rf.654396f463e4c695317f59bdf74996ff.jpg,132,139,44.62073977181891,248,0,37.65272863048462,3
volume_84_slice_58_jpg.rf.04b8eb9e0e25751389416181b3270a0c.jpg,132,139,54.949385945788826,241,0,41.59438356065923,3
volume_148_slice_101_jpg.rf.d2c02960dce00a3b68893cb0afd2d765.jpg,132,139,37.145628951384346,253,0,30.251793970135992,3
volume_180_slice_58_jpg.rf.21a45a54db768de89280fe0b24193a72.jpg,132,139,45.86845069399026,247,0,40.27639556359463,3
volume_132_slice_59_jpg.rf.56f62ccdcdd79f2b479da7600f01c00b.jpg,132,139,49.375208923770074,255,0,34.65322353900271,3
volume_125_slice_138_jpg.rf.8727702be7fb8299e2ae8fab6a480d2c.jpg,132,139,1.0468715936341835,227,0,9.772370239705914,3
volume_126_slice_101_jpg.rf.96d6e9df6bed96f744f83f228679e608.jpg,132,139,35.61572560133711,227,0,31.125529623757604,3
volume_75_slice_106_jpg.rf.553ae80903e801257afce0e29b3eba18.jpg,132,139,33.828210159145414,203,0,27.13595391408115,3
volume_184_slice_65_jpg.rf.759ab84eca6a72c18226df85c699f0b7.jpg,132,139,41.73559334350701,255,0,36.14585825902226,3
volume_31_slice_135_jpg.rf.21c9692081234f73a6d688047947f2c5.jpg,132,139,16.402005668192718,255,0,34.3257811965306,3
volume_47_slice_75_jpg.rf.cf76bcc2b0e6fc06a7ddf636514f4b4b.jpg,132,139,73.93129133057191,255,0,47.07917671194458,3
volume_89_slice_57_jpg.rf.359c22e22d1c4a80406a4267095423ae.jpg,132,139,48.60938521909745,255,0,46.083875419885175,3
volume_194_slice_46_jpg.rf.a4c96d93d16e67bf9c3de6e0385132d1.jpg,132,139,27.450276142722185,255,0,35.885022596809634,3
volume_192_slice_107_jpg.rf.f5bad50887808466b65676fd993f95a8.jpg,132,139,30.287024925514135,218,0,30.216993821272652,3
volume_343_slice_68_jpg.rf.ce7e7f7e78124496d77bc16a0d32ee6a.jpg,132,139,54.6747692754887,243,0,32.4884527007754,3
volume_40_slice_62_jpg.rf.3f3e99ba4f789423d879773a4c077150.jpg,132,139,83.69500763025943,255,0,49.104755481543016,3
volume_316_slice_64_jpg.rf.80df456cd1681b63cef1f488e380d82c.jpg,132,139,43.45485429837948,255,0,36.264910285122724,3
volume_89_slice_28_jpg.rf.9cd098d2a66662c17e2768227f74407e.jpg,132,139,26.181963520093017,255,0,40.88211215439245,3
volume_188_slice_108_jpg.rf.8897d6e18b5946aeddcc8f3825241358.jpg,132,139,21.12895138434707,253,0,27.71922636354033,3
volume_4_slice_102_jpg.rf.9d95541fb04f3f30b7464c3b36c90311.jpg,132,139,33.533591308771165,210,0,28.549763563323197,3
volume_18_slice_51_jpg.rf.216c18570ecc731d5c1db074b1a8a110.jpg,132,139,29.614871738972457,231,0,31.89155246848723,3
volume_46_slice_44_jpg.rf.071823d5293ba49d2a325a7b88b9d515.jpg,132,139,30.089837221132186,255,0,32.874496477062635,3
volume_209_slice_50_jpg.rf.e20b5a9803aa0a1409c16e7779bbf8f3.jpg,132,139,26.290240534844852,243,0,30.302437542964434,3
volume_162_slice_103_jpg.rf.3d81aaf08c7050e0ef856c205a55746d.jpg,132,139,30.29412833369668,219,0,31.830190065492232,3
volume_138_slice_74_jpg.rf.3a92ab5169436cf026a13427d740f59a.jpg,132,139,48.047489281302234,255,0,38.333447517630404,3
volume_347_slice_78_jpg.rf.fb01acc39a23d4cb8d5e95fd20d7ca2b.jpg,132,139,33.76239008792965,250,0,30.163893960709085,3
volume_247_slice_95_jpg.rf.121248a97b7507b4e5de2e5d7d1f6cf7.jpg,132,139,36.40576629605407,237,0,30.917022163544715,3
volume_282_slice_39_jpg.rf.ed1b52bb6517ccdb530f86c0dcae2450.jpg,132,139,19.323250490516678,255,0,30.324875204584885,3
volume_2_slice_31_jpg.rf.9257841ed89b243931bcba83dfa16943.jpg,132,139,24.002361746966063,255,0,37.60582232159455,3
volume_363_slice_99_jpg.rf.17e9f0d9908b6379bb0653778fc44b16.jpg,132,139,47.87700748492115,255,0,38.11208922054278,3
volume_316_slice_100_jpg.rf.0f06d9ac82f2671a4415f2ebe29d6b9e.jpg,132,139,37.1322396628152,255,0,37.32516991908637,3
volume_20_slice_26_jpg.rf.954276cae61aafb53b8069e83168d673.jpg,132,139,24.06839982559407,255,0,35.445510183737845,3
volume_303_slice_113_jpg.rf.bdb03a34186a2e4869de0e6c44f3f909.jpg,132,139,30.960758665794636,255,0,38.72867276897816,3
volume_56_slice_74_jpg.rf.b4de52260077aa003d65885136ad9b29.jpg,132,139,40.0144429910617,255,0,32.65624333673756,3
volume_170_slice_81_jpg.rf.ff622ccd30ce488407bbd352aa5bdf82.jpg,132,139,50.18532446769857,255,0,28.734886614743623,3
volume_80_slice_70_jpg.rf.585038cd1037dfb4e656154d362941b9.jpg,132,139,62.64679165758302,255,0,41.88437801074144,3
volume_47_slice_88_jpg.rf.807d664e939ab3f22dc3e28a750e094d.jpg,132,139,71.4922789041494,255,0,43.76326145071725,3
volume_2_slice_77_jpg.rf.4fd706c3b2fcf1b0f5a92a46c2862450.jpg,132,139,57.075176222658236,238,0,30.76909679851688,3
volume_4_slice_116_jpg.rf.92c5b776d91c3eeb8ad9b2a82c00c89c.jpg,132,139,21.033736647046,236,0,29.07084616799631,3
volume_145_slice_46_jpg.rf.50a604c3efe381538b8febc0acdff1f4.jpg,132,139,30.99967298888162,255,0,33.49011472376683,3
volume_20_slice_91_jpg.rf.725b28374a2150af722c6347026ba134.jpg,132,139,48.401369813240315,255,0,33.44932770235424,3
volume_97_slice_99_jpg.rf.035dac3f1da1a334b21b06c31aa57de5.jpg,132,139,43.65687450039968,248,0,38.472900301889695,3
volume_160_slice_85_jpg.rf.661e27b33ea90a5ff7563fe05ba28991.jpg,132,139,58.29311096577283,255,0,36.86395260798212,3
volume_109_slice_81_jpg.rf.bac1db13ec99ab0a23b3860469d93a87.jpg,132,139,70.06004287479108,255,0,46.016048501411234,3
volume_113_slice_89_jpg.rf.978de45d6bd279d3b4ddd2eb15bfc15d.jpg,132,139,64.88952474384129,255,0,39.49940856997107,3
volume_85_slice_126_jpg.rf.c917a5cfada769f81622ed28d4fcf7d6.jpg,132,139,28.16119831407601,255,0,41.52506452823182,3
volume_163_slice_81_jpg.rf.2e0fe21c67b1db7eaab797e55ae75f10.jpg,132,139,65.13429256594725,251,0,40.8846636855583,3
volume_363_slice_48_jpg.rf.9e6bb52f8412d6c8f6cd10da5fbc8046.jpg,132,139,26.438994259138145,236,0,34.82038116578039,3
volume_73_slice_91_jpg.rf.b4c7b33958365ad355c0fa577e5a28de.jpg,132,139,54.00052685124628,250,0,37.71906076453874,3
volume_353_slice_40_jpg.rf.7da31b1731179bab795e973df0c25b56.jpg,132,139,26.306300414214082,243,0,28.644582303186723,3
volume_306_slice_95_jpg.rf.baeab27ffa5228973f9ac28f1b5666b7.jpg,132,139,35.766986410871304,208,0,24.076220684242344,3
volume_12_slice_52_jpg.rf.2c86d52700059295cf448d6aa1cae98c.jpg,132,139,41.500381512971444,246,0,34.867122174127715,3
volume_27_slice_72_jpg.rf.e9ebba16ce16f3c48a44b49cbddb6b84.jpg,132,139,55.29796163069545,243,0,38.111490217061856,3
volume_73_slice_99_jpg.rf.2e4b3a17bdac47063fd38eea358614a4.jpg,132,139,40.222603735193665,232,0,33.307859089911744,3
volume_282_slice_78_jpg.rf.94623406bd5d24384c889a418b387de8.jpg,132,139,47.09545091199767,255,0,32.55559562611716,3
volume_291_slice_56_jpg.rf.f1e67852fc55a1f7b193592146e898fb.jpg,132,139,46.98088801685924,248,0,35.19240973001245,3
volume_100_slice_107_jpg.rf.db31be1f34abd48ca231dc24f59bd81c.jpg,132,139,31.86790567545963,244,0,30.421310255981556,3
volume_3_slice_107_jpg.rf.7dd9a7eda9d6ad73cf2bc340d93ec058.jpg,132,139,26.253706126008286,233,0,26.602528053483766,3
volume_268_slice_64_jpg.rf.f8b3750f659e4a559eb5790410e61c1d.jpg,132,139,50.85364435724148,255,0,35.79327970661204,3
volume_329_slice_89_jpg.rf.11e5796ef3dfb8a9a719984dc5f32efd.jpg,132,139,41.38712666230652,245,0,30.794331509199598,3
volume_59_slice_72_jpg.rf.f7d78423153dde4ebc310c21ebeb9b6c.jpg,132,139,49.905711794201004,255,0,32.771574627371365,3
volume_30_slice_66_jpg.rf.c154f644b963735f7e8446fae99e8562.jpg,132,139,55.47038732650243,255,0,35.13067644110925,3
volume_173_slice_116_jpg.rf.032b700115ca283cd24e271ad10af717.jpg,132,139,22.677567037279267,255,0,29.280383896206885,3
volume_90_slice_67_jpg.rf.eab9f76ce5e90c4e2fbbc36f9c654fcc.jpg,132,139,59.5060860402587,255,0,40.565382633108385,3
volume_14_slice_80_jpg.rf.c0ce0df0621ccc52b3a5a92513640807.jpg,132,139,68.54808880168592,235,0,33.307612626532,3
volume_50_slice_86_jpg.rf.373b3fbf1673b35afae1246f55eb5c78.jpg,132,139,66.05751762226582,255,0,38.34018666029145,3
volume_107_slice_95_jpg.rf.8ee37e940765e26d739b99f229c5a765.jpg,132,139,53.06709178112056,255,0,31.8233953894733,3
volume_49_slice_107_jpg.rf.dcb31801f496916d6d6075e84c9bee35.jpg,132,139,47.82806482087057,255,0,46.05457982068204,3
volume_207_slice_62_jpg.rf.407a0e036b55fb1b28659c11175e94ac.jpg,132,139,42.23208705762663,255,0,28.177505318435752,3
volume_301_slice_66_jpg.rf.44ffa637b18b044ccb54713c1811bc28.jpg,132,139,41.216626698641086,255,0,32.3128900643847,3
volume_336_slice_98_jpg.rf.6e4bedc615fd9639fbb67ffc43893f15.jpg,132,139,42.528849647554686,255,0,35.34945788016175,3
volume_73_slice_63_jpg.rf.73ffcf760f8471412c1323ee2e9643bb.jpg,132,139,51.31423951747693,255,0,33.451829818864255,3
volume_163_slice_76_jpg.rf.767241f2c4ea67820a3a2d2d83a8ddf4.jpg,132,139,64.05212193881259,255,0,37.84292887532493,3
volume_209_slice_49_jpg.rf.4e251fcb80ba95af476f5a265dc36368.jpg,132,139,25.65687450039968,246,0,30.026323258948278,3
volume_222_slice_80_jpg.rf.f5ad9b2fdb411b77919e42a649337257.jpg,132,139,52.11803284645011,255,0,30.594630176251894,3
volume_329_slice_79_jpg.rf.c8e394bc9c47acbca66f877d6aca8799.jpg,132,139,46.86657946370177,255,0,32.61722169232373,3
volume_104_slice_48_jpg.rf.90f614b1f4d1ccca0136ea40e68bc751.jpg,132,139,47.49469515296853,255,0,42.11290357177431,3
volume_218_slice_86_jpg.rf.1fe0a6d35c8f3224ca886383afd4262e.jpg,132,139,55.40144248237773,255,0,35.95884229063607,3
volume_175_slice_74_jpg.rf.37dbd71b7b4c54d61943c86302b2e61b.jpg,132,139,50.99229707143376,255,0,36.33333051672703,3
volume_282_slice_73_jpg.rf.8238597471dfa979f85a061e3b3503de.jpg,132,139,47.978998619286386,255,0,33.1987406228091,3
volume_191_slice_35_jpg.rf.47967bdf282d8e724efaf54fe82e6104.jpg,132,139,29.817818472494732,255,0,52.081135917655075,3
volume_337_slice_81_jpg.rf.9b33efcdbedbce43ad08aa526eb02591.jpg,132,139,57.45570816074413,245,0,34.12159554834186,3
volume_49_slice_108_jpg.rf.5d37d6d2882663253b259463489f98fa.jpg,132,139,47.38689048760991,240,0,46.76464083594963,3
volume_70_slice_44_jpg.rf.8d40d1b7933c90a7dc5ea78e0e29bea0.jpg,132,139,31.978635273599302,255,0,33.9317461666728,3
volume_128_slice_77_jpg.rf.1bdea712237cfb20033e719c7db914ee.jpg,132,139,64.41414141414141,247,0,39.33982942525253,3
volume_308_slice_112_jpg.rf.15f8b494c2bb546d61dbe10c11d74b22.jpg,132,139,24.445425477799578,253,0,33.76410584818556,3
volume_259_slice_99_jpg.rf.46cce8af25391a28fae2560ca000276c.jpg,132,139,31.42258920136618,251,0,28.773660467035548,3
volume_240_slice_48_jpg.rf.583923170b4a9ba860e16da1c6c85afb.jpg,132,139,32.21655402950367,255,0,40.779051598450636,3
volume_273_slice_37_jpg.rf.7055bc73b7174d0d4c156371f8cbad7e.jpg,132,139,35.23966281520239,255,0,58.83849817902182,3
volume_241_slice_120_jpg.rf.601c734d43023d13bf07848183be78a5.jpg,132,139,23.576793110965774,255,0,33.84206522788113,3
volume_348_slice_91_jpg.rf.6b9af18e994a5a0efcb6c8a55e8e3a0f.jpg,132,139,41.61538042293438,234,0,28.372516225500988,3
volume_363_slice_74_jpg.rf.06c65fb87fd3ac04c65cf70bc487db95.jpg,132,139,64.39232250563185,255,0,36.358181880323244,3
volume_300_slice_91_jpg.rf.20484d721c36cd6a7917e61420450b4e.jpg,132,139,34.21015914541094,255,0,27.11075639669788,3
volume_322_slice_41_jpg.rf.7c6fe332d69a2300bd88a541a02cba88.jpg,132,139,26.97463847104135,255,0,33.304819010482674,3
volume_238_slice_91_jpg.rf.ae04ebfb564bd7969aa4c9cbc9131af0.jpg,132,139,55.89043310805901,252,0,31.537856674829392,3
volume_232_slice_94_jpg.rf.076deb3e63dfeac0bdcd5d35f700d24c.jpg,132,139,41.422534699513115,242,0,28.470748948206527,3
volume_306_slice_130_jpg.rf.86d8dd3597a1a83239b008433fdb780e.jpg,132,139,14.834550541385074,246,0,29.110762472804854,3
volume_181_slice_72_jpg.rf.566613133e900ab6e809368ab037af64.jpg,132,139,43.88069544364508,255,0,36.62261249659115,3
volume_345_slice_61_jpg.rf.1e6cb25c0b4b6643dd57295adf2490eb.jpg,132,139,48.21762589928058,255,0,41.5476399020274,3
volume_206_slice_50_jpg.rf.9af2b658965ff7422ee89e04e2fcc595.jpg,132,139,25.1251180873483,255,0,42.80428020865298,3
volume_11_slice_68_jpg.rf.4644ce5c71d63971dbfda2328f747a94.jpg,132,139,65.91501344379043,255,0,38.11813473836521,3
volume_255_slice_82_jpg.rf.e32f11e7a212fe38fa58cbc1192ff823.jpg,132,139,57.44651551486084,247,0,38.499607523708754,3
volume_107_slice_62_jpg.rf.dd538810610ecb12755e73312310b592.jpg,132,139,55.36539859021873,255,0,37.11313729662926,3
volume_220_slice_90_jpg.rf.8abae5853bb1bef4eee09c24d81bd9f1.jpg,132,139,58.10938521909745,255,0,39.578565830320485,3
volume_259_slice_102_jpg.rf.6f82fa608b84ca869f68e32c0defb999.jpg,132,139,29.070725237991425,255,0,28.867946332576437,3
volume_2_slice_64_jpg.rf.eae9ceea3ec62fecb7c4671d86410283.jpg,132,139,61.89315820071216,255,0,36.6488850058356,3
volume_343_slice_75_jpg.rf.66dd31e3962b211a48e05157094b5f35.jpg,132,139,55.86158346050432,255,0,32.57121693676097,3
volume_304_slice_53_jpg.rf.a7763bc9b893b90e4a84ac27f527763a.jpg,132,139,33.41227018385292,255,0,42.38228917871079,3
volume_293_slice_47_jpg.rf.0344424b34b2601d8cdf5c19c2a2b0b5.jpg,132,139,24.986065692900226,255,0,32.113891930827826,3
volume_70_slice_61_jpg.rf.832a0affe0ced067c92fb7ce624a07ab.jpg,132,139,48.75541385073759,247,0,34.49879965786631,3
volume_244_slice_46_jpg.rf.0a38db67bc9b8fe6d43f2942018e4c73.jpg,132,139,26.649880095923262,239,0,33.23142108031327,3
volume_171_slice_76_jpg.rf.a89afce28f345c198337dd67689d489c.jpg,132,139,37.725292493278104,254,0,30.23781642667512,3
volume_314_slice_99_jpg.rf.049c7fc70aa0ee741059004a09acd273.jpg,132,139,30.01923915413124,254,0,28.02678867436597,3
volume_91_slice_119_jpg.rf.e6034d89e6afe9f0b310d2b860d39646.jpg,132,139,25.017168083714846,230,0,30.029188128769068,3
volume_91_slice_117_jpg.rf.7f632c8fb407f293a3ca8f250f8b6ec4.jpg,132,139,26.211249182472205,213,0,29.18957292755807,3
volume_337_slice_95_jpg.rf.348b6c23cf66f7d8631f6506e69657e0.jpg,132,139,50.738754450984665,255,0,32.920214487879726,3
volume_91_slice_69_jpg.rf.489cd6d1fb221e591b2f7a365dd1113a.jpg,132,139,57.8703037569944,255,0,35.11327892687617,3
